,PC1,PC2,PC3
GSM159141,10.375085028631768,-4.060886889421804,-1.984026504847161
GSM159142,10.315955322320605,-1.7605910940522862,-1.2050968442549486
GSM159143,10.546331698897614,-3.5083349801521617,-0.9413343431393494
GSM159144,10.611425094909892,2.6948804643096094,-1.7486245550698298
GSM159145,10.541217517350985,-4.736582728008782,-2.2500431504588496
GSM159146,10.382913807691176,2.94258065510353,-1.1669018123736845
GSM159147,10.586992779002232,-4.233389059805328,-1.3662063751112365
GSM159148,10.574558460943287,-2.594238437393337,-1.7805787200563385
GSM159149,10.153528631825754,7.697331234909959,-0.8038639555892146
GSM159150,10.25709844479015,6.140093534129156,-1.4105305491331137
GSM159151,10.293109281944224,8.180090080753224,-1.113593194711564
GSM159152,10.619782659439549,-0.6548513283121729,-1.9595638758621585
GSM159153,10.273614072612563,3.5443212816853813,-1.5041915678734759
GSM159154,10.258956369660664,-2.895055564716911,-1.5536557028612688
GSM159155,10.299519057347641,-1.1953115010490514,-2.2948126960985897
GSM159156,10.254489825388355,-1.1301249807021831,-1.5606184249411625
GSM159157,10.327432222378514,1.0601069595700723,-1.3072737283474711
GSM159158,10.301154488801302,-0.25007296832076203,-1.6657020209481124
GSM159159,10.391661019311199,-1.8720960442576176,-1.4852266907959744
GSM159160,11.160743030042129,-8.058925683478035,0.8002461192053262
GSM159161,10.556183380265754,-2.5017550283144487,-1.4506154380687473
GSM159162,10.619015046499506,-1.1758818441094703,-1.6670889288367938
GSM159163,10.585883996895328,-0.38071261814460267,-0.804608817039442
GSM159164,10.498627528825644,1.8144114165085083,0.19286661759508897
GSM159165,10.405346644118886,-2.469389242651298,-0.7544557826176308
GSM159166,10.382927059327146,4.50017525323006,-0.9681841896337473
GSM159167,10.579515783526508,-1.4981786212953372,-0.11915684631215435
GSM159168,10.40165346495512,-1.8545695454177804,-0.673703454984675
GSM159169,10.966728973730985,-2.9623864294939577,0.42730312225930783
GSM159170,10.603210010890571,7.3509876928187925,1.3828882095144084
GSM159171,10.209492661784028,7.375507264091143,-0.641481147479052
GSM768679,-46.55362327125819,-6.453200856973322,25.782052705405693
GSM768680,-65.87377015949852,-1.7334558255416126,5.457409079171708
GSM768681,-41.15035493114235,5.515741647629344,25.641326958366395
GSM768682,-47.41156906865142,1.4809822558547612,20.83213381102847
GSM768683,-48.85116737661996,-9.012613300491617,25.245132525060704
GSM768684,-62.84535202320333,-3.116603309463369,11.982657279014052
GSM768685,-49.24509422124759,-1.9988234033683032,10.533475417863748
GSM768686,-72.32960389784407,14.47464028016296,5.449964870004958
GSM768687,-67.01236888297328,9.955366415777105,9.727354220439745
GSM768688,-66.77930015847012,-5.349017009017819,8.079411306344367
GSM768689,-69.09646016826554,-5.342661364987405,4.267304627848316
GSM768690,-51.50751347091789,10.463181240377802,18.238768035007244
GSM768691,-59.51730987758582,-13.9592155645392,15.089052291078833
GSM768692,-61.72475802970341,-4.908836281937049,9.994376796339324
GSM768693,-71.54494435293277,13.037587483528167,1.320326801370738
GSM768694,-68.54758358142672,11.977900884026882,-4.200595419147583
GSM768695,-72.01785230463399,-6.268901759160984,-3.135663233893357
GSM768696,-63.946963148206066,1.0166615104314582,-0.10915788792470733
GSM768697,-69.70684129038281,-10.041210061175212,-7.1889918173751886
GSM768698,-65.59458916647829,7.685462610762796,0.07327665605010794
GSM768699,-69.32449209720663,-4.407176952489806,-2.939802699052166
GSM768700,-65.37941766768924,-6.446763701979991,-7.881412479868251
GSM768701,-58.58073833034921,-10.396165248292496,-1.3986466171305745
GSM768702,-64.56716953496885,3.311102396002899,-15.223437448737737
GSM768703,-71.16051920393193,-8.092332226772879,-8.9303013707224
GSM768704,-72.38376503129737,5.304833692281006,-2.5696118045286718
GSM768705,-82.27482902324392,-6.135556323683546,-11.125143776395783
GSM768706,-57.8200178329818,9.079474071223531,19.555484065759735
GSM768707,-63.45963965418408,0.9024734449378905,-6.278132378186829
GSM768708,-62.178376936478074,-4.527672889677218,-3.9870311717319358
GSM768709,-49.28989133762743,-6.78812915032175,20.53534337997853
GSM768710,-56.24831292686555,-8.786508194760383,8.739494085228968
GSM768711,-73.61483128503583,0.8019916730880756,-10.266614863724095
GSM768712,-80.61104760803738,9.511767176065643,-9.492761564728985
GSM768713,-73.29096238709214,-3.2877914452535597,-3.3653677659729713
GSM768714,-54.40329708779154,-5.805719069778324,0.6240315093436563
GSM768715,-73.08645819355932,-0.7398013018767692,-5.2812346952252875
GSM768716,-69.83355696209333,11.11556352815256,-5.753567271029308
GSM768717,-70.75266434076384,14.029267675356019,-6.506095592677097
GSM768718,-68.0264553189732,0.47089310911383697,-10.663860325012681
GSM768719,-68.9375629887198,-6.875855766472825,-5.019114514249188
GSM768720,-73.8580595555466,3.2903610236250427,-13.966615414061941
GSM768721,-73.10369866613584,13.592867913305952,-8.221776257959444
GSM768722,-72.4772603577956,-3.2893581387803494,-10.139980799450704
GSM768723,-64.72796213187405,1.0445571838336425,-11.956873458961795
GSM768724,-52.372573684955285,-0.29581705259879565,21.02564831905605
GSM768725,-79.40511373946202,-4.718092313143645,-9.91755874843306
GSM768726,-82.25235978687468,5.866698832537242,-17.548051212404363
GSM768727,-57.24361194848087,-2.1225551041168673,12.80428388991355
GSM768728,-62.53845093367662,4.175036592151464,12.72179005959175
GSM768729,-53.51640670918788,6.7489743774551725,11.834915010562128
GSM768730,-78.55643026938573,10.973926400895097,-14.748050434077916
GSM768731,-71.66528037846132,-9.877297633381938,-14.156896185205689
GSM768732,-65.14455770273285,-7.648853011530805,0.5881803076523214
GSM768733,-70.23836789820224,-12.02800739013873,11.630616390689982
GSM768734,-63.44444507977452,-1.110581039066074,4.504160126283443
GSM768735,-55.16674331137793,-9.632739892417376,7.250443539640465
GSM768736,-51.11157179252597,-10.13169700731376,17.300799658778793
GSM768737,-54.57495857203329,-5.503039644536959,18.528779733834796
GSM768738,-42.03828923773587,6.978681631903708,21.354342335849385
GSM768739,-60.77033760534158,13.788864298773573,12.839262895272913
GSM768740,-72.92182874992143,-8.092838178889206,-11.600294666924077
GSM768741,-65.63723411392806,6.278192774807562,-12.997057479014664
GSM768742,-61.020929169090635,3.379817312520852,4.952025204022666
GSM768743,-62.367453408085694,8.612247587167774,4.9032503277533
GSM768744,-56.72890415956217,-7.6486009910033195,0.8445997509929373
GSM768745,-59.68079280916016,-4.005361880619162,-1.1229560342604106
GSM768746,-53.8051214181701,8.498063808364373,2.4872716771395926
GSM768747,-65.16513622573171,0.3480763778327668,-1.2475187036787283
GSM768748,-53.602604288399384,-2.2914900805284213,2.6247435344852574
GSM768749,-76.84397311416048,11.893886069171169,-10.443193459171132
GSM768750,-57.95796032678171,3.314334217771379,-1.8453535463872919
GSM768751,-74.23701340977401,-13.781243929947903,-6.576061417633074
GSM768752,-66.69168995007166,-12.312081907971583,-6.898051802458876
GSM768753,-81.67720214624434,-6.603204024884718,-15.952125199384652
GSM768754,-83.54383947632975,9.449703271066241,-18.72312080713017
